       TIC   RAJ2000   DEJ2000 class   varname       r   source
---------- --------- --------- ----- --------- ------- --------
 348759510 134.20704 -17.43339    EA             0.000 VilaNova
 348759511 134.20700 -17.43448    EA             0.000 VilaNova
 348762908  46.91514 -78.94101    EA             0.000 VilaNova
 348770361  46.68607 -82.31639    EA             0.000 VilaNova
 348897766 106.03411 -63.43075    EW             0.000 VilaNova
 349059354 107.50451 -64.61877    EA             0.000 VilaNova
 349154435 108.18025 -62.01651    EA             0.000 VilaNova
 349156098 108.18345 -64.70905    EA             0.000 VilaNova
 349294422  52.06230  30.02199    EW             0.000 VilaNova
 349308842 109.74693 -61.39882    EA             0.000 VilaNova
 349444267 250.60866  21.59289    EA             0.000 VilaNova
 349452503  61.73265  33.44639    EA    AG Per   0.127     GCVS
 349453460  61.66268  32.38506    EB  V490 Per   0.045     GCVS
 349480507 110.93677 -65.01094    EA             0.000 VilaNova
 349480752 110.86027 -64.69202    EA             0.000 VilaNova
 349518145 111.25589 -61.31658    EA             0.000 VilaNova
 349519544 111.21834 -63.01179    EB             0.000 VilaNova
 349521875 111.36602 -65.55196    EA             0.000 VilaNova
 349643889 112.18601 -60.13547    EA             0.000 VilaNova
 349762699 112.70635 -65.63172    EA             0.000 VilaNova
 349763482 112.91942 -65.21618    EA             0.000 VilaNova
 349797905 274.37932 -48.59851    EA             0.000 VilaNova
 349832824 113.64763 -64.94469    EA             0.000 VilaNova
 349835367 113.74539 -63.73436    EA             0.000 VilaNova
 349907707 114.10522 -61.87385    EB             0.000 VilaNova
 349970685 114.48438 -60.29253    EA             0.000 VilaNova
 350030939 114.76556 -60.61903    EB             0.000 VilaNova
 350131674 329.13583  69.65939    EA             0.000 VilaNova
 350132371 329.09088  68.99819    EA             0.000 VilaNova
 350141132 115.60596 -61.64091    EA             0.000 VilaNova
 350190639 355.04749 -62.40735    EA             0.000 VilaNova
 350297040  83.71801 -55.93217    EA             0.000 VilaNova
 350298314  83.74447 -59.33796    EA             0.000 VilaNova
 350443417  85.30463 -57.44117    EA             0.000 VilaNova
 350478924  85.79410 -58.75928    EW             0.000 VilaNova
 350479101  85.79447 -59.14474    EA             0.000 VilaNova
 350480660  85.96445 -57.16350    EA             0.000 VilaNova
 350518984  86.18505 -56.71507    EA             0.000 VilaNova
 350522254  86.37749 -55.57801    EW    XY Pic   0.039     GCVS
 350618622  87.40172 -54.91071    EA             0.000 VilaNova
 350622185  87.54084 -56.80632    EA             0.000 VilaNova
 350716073  88.32337 -56.48601    EW             0.000 VilaNova
 350738423 291.24191  50.93343    EB             0.000 VilaNova
 350743714  88.88620 -57.29057    EA             0.000 VilaNova
 350954272  90.85222 -55.47260    EA             0.000 VilaNova
 350987976 283.77750  40.84199    EA             0.000 VilaNova
 351072720 291.90130  41.70154    EA    TT Lyr   0.044     GCVS
 351240404 223.10757  17.95647    EA    EQ Boo   0.035     GCVS
 351287412 296.66968  52.99597    EA             0.000 VilaNova
 351297515 300.42026  49.39281    EA             0.000 VilaNova
 351336681 301.19310 -61.24841    EA             0.000 VilaNova
 352077081 357.08268  34.80949    EA             0.000 VilaNova
 352110251  14.79474  69.93617    EA             0.000 VilaNova
 352165018 305.25288  49.20523    EA             0.000 VilaNova
 352166560 246.85890 -37.47719    EW V1055 Sco   0.964     GCVS
 352378412  15.35154  41.25023    EB             0.000 VilaNova
 352718668 288.46137  22.83376    EA             0.000 VilaNova
 352762746 308.59072  64.64459    EB             0.000 VilaNova
 352915304 313.79562  62.77535    EA             0.000 VilaNova
 352951628 313.92349  62.74318    EB             0.000 VilaNova
 352964170 321.46490  39.58155    EA             0.000 VilaNova
 352979549 310.82666  72.37509    EA             0.000 VilaNova
 353077789  22.36209  68.38537    EA             0.000 VilaNova
 353129911  61.89315  38.07454    EA             0.000 VilaNova
 353482844  33.43601  70.14527    EW    AL Cas   0.049     GCVS
 353565609  36.10871  71.38513    EW             0.000 VilaNova
 353650675 288.94802  18.21171    EA             0.000 VilaNova
 353854078 271.14117  58.39842    EA             0.000 VilaNova
 353863850 331.05360  59.86716    EW             0.000 VilaNova
 353871287 271.33722  55.10540    EW             0.000 VilaNova
 353894978 271.68597  56.40706    EA             0.000 VilaNova
 353939279 272.31513  58.01740    EB             0.000 VilaNova
 353962058  62.36517  46.56683    EB             0.000 VilaNova
 354023414  63.08613  42.90773    EB             0.000 VilaNova
 354115226 327.28288  74.83945    EB V1055 Cep   3.915     GCVS
 354119540 327.61968  73.89693    EA             0.000 VilaNova
 354246759 346.36726  76.73736    EA             0.000 VilaNova
 354385277 347.55918  73.31625    EA             0.000 VilaNova
 354437781  89.13591  38.15190    EA             0.000 VilaNova
 354518617  82.55835 -42.69733    EA             0.000 VilaNova
 354535363  75.34289  53.23806    EA             0.000 VilaNova
 354922610  39.38130  71.30452    EA    AB Cas   0.028     GCVS
 354926863  39.44235  67.85552    EA             0.000 VilaNova
 355010562  76.96673  68.82165    EA             0.000 VilaNova
 355151781 130.07494 -64.83801    EB             0.000 VilaNova
 355152640 130.04645 -65.52890    EA             0.000 VilaNova
 355152971 130.07061 -65.79934    EA             0.000 VilaNova
 355257343 289.70170  19.61048    EA     U Sge   0.030     GCVS
 355357949 109.33895 -49.41470    EA             0.000 VilaNova
 355601117 357.66854 -57.50597    EA             0.000 VilaNova
 355601553 357.68927 -59.54030    EW             0.000 VilaNova
 355635441 357.98878 -57.42253    EW             0.000 VilaNova
 355651035 358.59902 -57.94092    EW             0.000 VilaNova
 355656323 137.68527 -50.71128    EB    CZ Vel   0.045     GCVS
 355792204 230.31126  20.36682    EB             0.000 VilaNova
 355978205 146.81798  78.61038    EA             0.000 VilaNova
 356001283 240.47320  24.87154    EW             0.000 VilaNova
 356015357 254.30940  68.57416    EA             0.000 VilaNova
 356015361 254.25021  68.58986    EA             0.000 VilaNova
 356064345 257.87635  23.23669    EB             0.000 VilaNova
 356108440 261.42010  59.25870    EB  V372 Dra   0.032     GCVS
 356150515 266.48085  52.63458    EB             0.000 VilaNova
 356192212 259.17500  21.38496    EB             0.000 VilaNova
 356194871 266.62694  53.19943    EA  V381 Dra   0.065     GCVS
 356198153 266.88313  50.94251    EW             0.000 VilaNova
 356199330 266.91478  53.82204    EW             0.000 VilaNova
 356240274 267.71137  50.04719    EA             0.000 VilaNova
 356340346 268.36459  52.38546    EA             0.000 VilaNova
 356473029 117.03117  50.21757    EA             0.000 VilaNova
 356524567 134.34137 -65.12200    EA             0.000 VilaNova
 356641568  78.18045  55.48400    EA             0.000 VilaNova
 356701798 254.84551  70.57691    EB             0.000 VilaNova
 356820646 269.52459  73.12380    EB             0.000 VilaNova
 356896550 273.11986  54.78137    EW             0.000 VilaNova
 356896561 273.17061  54.76858    EA             0.000 VilaNova
 356974629 314.32620  44.72514    EA             0.000 VilaNova
 356974639 314.32083  44.72724    EA             0.000 VilaNova
 357133493 145.04237  50.43969    EA             0.000 VilaNova
 357239630 169.58048  16.46801    EB    NT Leo   0.108     GCVS
 357345626 195.38757  28.63172    EA             0.000 VilaNova
 357358259 209.03966  25.91871    EA             0.000 VilaNova
 357372327 218.12724  50.82797    EW             0.000 VilaNova
 357398957 219.58126  36.54050    EW             0.000 VilaNova
 357398958 219.58623  36.54035    EW             0.000 VilaNova
 357512000 186.72600 -78.65471    EB             0.000 VilaNova
 357662316 188.38173 -79.75457    EA             0.000 VilaNova
 357713892 189.63934 -78.44552    EA             0.000 VilaNova
 357911163 192.89317 -79.02590    EA             0.000 VilaNova
 357979050 316.83550  52.04956    EA             0.000 VilaNova
 358018612 126.30017  84.01421    EA             0.000 VilaNova
 358018764 126.32373  84.42308    EW  V614 Cam   0.021     GCVS
 358069227  38.50465 -65.60952    EW    WY Hor   0.122     GCVS
 358108063  51.24840 -75.93651    EA             0.000 VilaNova
 358111274  69.88043 -73.07528    EA             0.000 VilaNova
 358232450  17.09614 -55.24576    EA             0.000 VilaNova
 358335586  77.25498 -54.99674    EA             0.000 VilaNova
 358457398  60.24499 -77.89752    EA             0.000 VilaNova
 358517121 283.35933  24.27800    EA             0.000 VilaNova
 358613523 175.10289  80.23598    EB             0.000 VilaNova
 358790031 161.27822  16.33769    EW    EX Leo   0.035     GCVS
 358908226 347.83418  68.98303    EA             0.000 VilaNova
 359132040   1.85566  63.34905    EA             0.000 VilaNova
 359188252 198.74285  28.11881    EA             0.000 VilaNova
 359390362 261.92214  27.75095    EA             0.000 VilaNova
 359497418 279.16879  57.05588    EA             0.000 VilaNova
 359552377 279.39831  57.74432    EA             0.000 VilaNova
 359618989 201.33872 -59.78147    EB             0.000 VilaNova
 359631418 280.18214  57.58901    EA             0.000 VilaNova
 359675849 280.70606  57.86521    EA             0.000 VilaNova
 359677968 280.94017  57.94815    EB             0.000 VilaNova
 359987981 223.91034 -79.80573    EW             0.000 VilaNova
 360571125 263.87135 -55.76307    EA             0.000 VilaNova
 360661624 296.08782  23.28497    EA             0.000 VilaNova
 360824561 304.32017 -59.30811    EA             0.000 VilaNova
 361273500 242.50004 -66.15835    EA    EQ TrA   0.027     GCVS
 361954427 196.06369 -75.17680    EA    PV Mus   0.081     GCVS
 361993750  51.98204   4.38123    EA             0.000 VilaNova
 362043085  58.28729   5.60921    EA             0.000 VilaNova
 362104293 268.20774  68.45498    EA             0.000 VilaNova
 362259855 286.44711  74.09051    EB             0.000 VilaNova
 362791996 295.63907  23.32082    EA             0.000 VilaNova
 362970860 145.86495 -51.22814    EA    IP Vel   0.018     GCVS
 363149298 145.90675 -51.94095    EA             0.000 VilaNova
 363326796 146.09820 -48.83731    EA             0.000 VilaNova
 363570632 171.84700   4.70518    EW    OO Leo   0.066     GCVS
 363847487 200.43974 -42.62053    EA             0.000 VilaNova
 363852956 200.61959 -45.89155    EB V1175 Cen   0.033     GCVS
 363885457 200.76790 -43.34881    EW             0.000 VilaNova
 363933313 251.32960 -71.05110    EA             0.000 VilaNova
 364120439 307.05860  74.67759    EA             0.000 VilaNova
 364186087 313.40352  72.71088    EA             0.000 VilaNova
 364186197 313.51088  72.58052    EA             0.000 VilaNova
 364273661 332.27400  -3.77158    EA    UU Aqr   0.935     GCVS
 364302118  78.22651 -61.69870    EA             0.000 VilaNova
 364325969 101.67269 -61.59648    EW             0.000 VilaNova
 364392434 116.59460 -65.36828    EB             0.000 VilaNova
 364398410 119.54365 -60.86595    EA             0.000 VilaNova
 364628248 310.87980  53.34957    EA             0.000 VilaNova
 364965655 298.16777  58.63922    EW             0.000 VilaNova
 365034219 311.29327  48.08672    EW             0.000 VilaNova
 365056605  20.26482   7.60601    EW    AQ Psc   0.066     GCVS
 365059891 201.69681   5.84099    EA             0.000 VilaNova
 365069916 202.05332   4.36625    EA             0.000 VilaNova
 365070128 202.06446   5.59429    EA             0.000 VilaNova
 365070861 202.23631   2.23082    EW             0.000 VilaNova
 365089053 202.44618   1.09535    EB             0.000 VilaNova
 365198355 204.43333   2.38230    EW             0.000 VilaNova
 365203184 204.59949   4.66110    EA             0.000 VilaNova
 365301387  46.09876   6.19667    EW             0.000 VilaNova
 365366508 273.10678 -62.55607    EA             0.000 VilaNova
 365694569  81.63510   9.69152    EA             0.000 VilaNova
 365717153 210.91747 -32.55756    EA             0.000 VilaNova
 365787759 324.21822  52.01054    EB             0.000 VilaNova
 365936982 180.18283  77.08340    EA             0.000 VilaNova
 365956683 276.04683 -63.94864    EA             0.000 VilaNova
 365962806   3.69408  30.27953    EA             0.000 VilaNova
 366072761 356.63693  69.82761    EA             0.000 VilaNova
 366087912  75.56142  31.26369    EW  V402 Aur   0.015     GCVS
 366517337 303.75093  76.90507    EA             0.000 VilaNova
 366517381 303.98677  76.80993    EB             0.000 VilaNova
 366557556 331.79538  72.37285    EW             0.000 VilaNova
 366622912 128.06714  11.63072    EA             0.000 VilaNova
 366743039 188.46355   1.95128    EW  V623 Vir   0.133     GCVS
 366786599 198.09530   2.65383    EW             0.000 VilaNova
 366972961 338.13077  76.76914    EA             0.000 VilaNova
 367106469  77.59076  35.79628    EA             0.000 VilaNova
 367235822 308.78220  24.51460    EW  V588 Vul   0.050     GCVS
 367276664 324.53467  21.47455    EA    BW Peg   0.211     GCVS
 367365974  78.22577  33.50779    EB    CL Aur   0.247     GCVS
 367448265  78.38244  35.65305    EA             0.000 VilaNova
 367681735 246.95615  72.97168    EW             0.000 VilaNova
 367683204 183.02516  22.53297    EW             0.000 VilaNova
 367691816 343.93724  56.47685    EB             0.000 VilaNova
 368108303 357.44052  69.08306    EB V1115 Cep   0.027     GCVS
 368180294  78.87393  46.40596    EB             0.000 VilaNova
 368319105 358.13721  68.93379    EA             0.000 VilaNova
 368334916  11.28800  71.45554    EA             0.000 VilaNova
 368452480  11.76004  68.54189    EA             0.000 VilaNova
 368779536 100.28869  39.84821    EA             0.000 VilaNova
 369218857 313.99232 -36.44860    EW             0.000 VilaNova
 369283035  38.03828  70.27827    EA             0.000 VilaNova
 369334982  81.25972  41.87820    EA             0.000 VilaNova
 369362290  53.62944 -39.41205    EA             0.000 VilaNova
 369370898  59.52876 -41.43098    EA             0.000 VilaNova
 369506001 192.29707 -60.95634    EA             0.000 VilaNova
 369988687  19.71598 -60.36377    EA             0.000 VilaNova
 370085638 225.69625 -49.25223    EA             0.000 VilaNova
 370101325  66.09506 -71.85504    EW             0.000 VilaNova
 370101492  69.88646 -71.77684    EB             0.000 VilaNova
 370134610 307.11923 -58.61580    EA             0.000 VilaNova
 370676773 226.37713 -53.53150    EB             0.000 VilaNova
 370678161 226.21000 -53.35999    EA             0.000 VilaNova
 370960295 145.55402 -66.91482    EW             0.000 VilaNova
 371066950 329.25925  48.66857    EW             0.000 VilaNova
 371165722 109.34857  30.30666    EA             0.000 VilaNova
 371208437 109.55982  30.63587    EA    HI Gem   0.340     GCVS
 371480725 342.87297  57.00497    EA             0.000 VilaNova
 371544638 153.43266  50.49658    EB    GM UMa   0.171     GCVS
 371706494  68.89474  83.20866    EA             0.000 VilaNova
 371839073 306.00698 -71.08066    EA             0.000 VilaNova
 371991062 349.10098  54.49148    EA             0.000 VilaNova
 372127422 311.61562 -71.94957    EW    MW Pav   0.181     GCVS
 372366518 331.98053  36.68557    EW             0.000 VilaNova
 372758722 173.66344  82.63288    EA             0.000 VilaNova
 372759279 175.00600  75.15596    EA             0.000 VilaNova
 372816629  66.93546 -58.20026    EW             0.000 VilaNova
 372909935 119.45355 -64.21463    EA             0.000 VilaNova
 373128383   0.84988  73.17450    EA             0.000 VilaNova
 373328406   2.63721  76.18829    EA             0.000 VilaNova
 373364179  70.83506   6.15761    EA             0.000 VilaNova
 373693175 188.26628  44.91533    EA             0.000 VilaNova
 373702832  27.81349  65.39304    EA             0.000 VilaNova
 373844472  81.51685 -67.23300    EA             0.000 VilaNova
 373915220  81.75257 -67.99442    EA             0.000 VilaNova
 373932701 345.91216  39.70826    EA             0.000 VilaNova
 374265995 347.88369  36.89309    EW             0.000 VilaNova
 374366829 162.71134   0.52837    EA             0.000 VilaNova
 374530847 307.72553   6.42954    EA  V357 Del   0.049     GCVS
 374828411  54.99605   3.24169    EW             0.000 VilaNova
 374859582  88.68896 -60.56483    EA             0.000 VilaNova
 375058873 309.00978   8.45087    EA    TT Del   0.051     GCVS
 375160191 294.02008  20.92988    EA             0.000 VilaNova
 375422201 315.88214  59.43067    EA             0.000 VilaNova
 375477302 152.42067 -46.49844    EA             0.000 VilaNova
 375506058 316.20360  55.58792    EA             0.000 VilaNova
 375599392 334.61598  69.86114    EA             0.000 VilaNova
 375705496 307.80610   5.21903    EA    MR Del   0.088     GCVS
 375853985 336.31630  70.24276    EA             0.000 VilaNova
 375854079 336.24838  70.31505    EA             0.000 VilaNova
 376023519 317.28221  62.88890    EW             0.000 VilaNova
 376067182 294.41944  23.86138    EA             0.000 VilaNova
 376162807 338.10450  67.15069    EB             0.000 VilaNova
 376499580 339.50991  67.46619    EA             0.000 VilaNova
 376524552 188.92258  27.21442    EA             0.000 VilaNova
 376593757  86.65680  72.56014    EW             0.000 VilaNova
 376595143  86.68293  75.34904    EA             0.000 VilaNova
 376606423 189.72359  31.94995    EA             0.000 VilaNova
 376689171 187.69320  36.65964    EB             0.000 VilaNova
 376891083 341.26089  68.13291    EA             0.000 VilaNova
 376891085 341.25991  68.13196    EA             0.000 VilaNova
 376923942 205.84164   3.47180    EA             0.000 VilaNova
 376935065  19.22966   6.81170    EA    UV Psc   0.035     GCVS
 376939426  19.38514   7.89169    EW    GW Psc   0.396     GCVS
 376963666 341.58625  67.70623    EW             0.000 VilaNova
 377055044 285.12800  59.20393    EA             0.000 VilaNova
 377190161 285.67510  58.73276    EA             0.000 VilaNova
 377192658 285.91936  57.45878    EA             0.000 VilaNova
 377192659 285.91476  57.45718    EA             0.000 VilaNova
 377192675 285.96384  57.43683    EA             0.000 VilaNova
 377251803 286.26406  57.12566    EW             0.000 VilaNova
 377253090 286.19267  58.95123    EB             0.000 VilaNova
 377278259 343.16310  67.17837    EA             0.000 VilaNova
 377296926 286.81548  55.01279    EW             0.000 VilaNova
 377307592 286.98610  59.39780    EA             0.000 VilaNova
 377390037 161.49947  56.92084    EB             0.000 VilaNova
 377459689 252.10075  17.13323    EW  V918 Her   0.044     GCVS
 377506471 341.97059  65.06217    EB             0.000 VilaNova
 377611329 348.29550  62.70157    EB             0.000 VilaNova
 378042585 352.07519  63.39081    EA             0.000 VilaNova
 378053927 352.11905  60.56566    EA    IS Cas   0.065     GCVS
 378089068 294.77217  40.45960    EA             0.000 VilaNova
 378275454 302.30967  35.48385    EA             0.000 VilaNova
 378395625 302.29907  33.91994    EB             0.000 VilaNova
 378885645 180.60989 -61.05718    EB             0.000 VilaNova
 379215982 307.56956  20.88526    EA             0.000 VilaNova
 379376585  30.15562  69.12276    EB             0.000 VilaNova
 379631121  34.32270  69.46561    EA             0.000 VilaNova
 379783522 181.59587 -65.70946    EA             0.000 VilaNova
 380117288 181.53203 -61.25690    EB             0.000 VilaNova
 380127556 181.84846 -59.95080    EW             0.000 VilaNova
 380298140 303.48477  34.28038    EB             0.000 VilaNova
 380618779 175.89636  10.69454    EA             0.000 VilaNova
 380618882 175.99340   9.95452    EA             0.000 VilaNova
 380642488 179.13422   7.29748    EA  V614 Vir   0.100     GCVS
 380645083 285.20630 -34.88028    EA             0.000 VilaNova
 380659334 269.15218 -63.14242    EW             0.000 VilaNova
 380783252 269.71447 -60.92183    EA             0.000 VilaNova
 380822025 287.41692 -34.68222    EA             0.000 VilaNova
 381009148 303.80119  34.51342    EA             0.000 VilaNova
 381011161 303.70364  34.73952    EA             0.000 VilaNova
 381167995  51.06454   1.35666    EB             0.000 VilaNova
 381809951  41.78425  41.37552    EW  V873 Per   0.105     GCVS
 381854774 321.79410 -54.34040    EA             0.000 VilaNova
 381856446 322.25263 -58.83475    EA             0.000 VilaNova
 381857817 322.47438 -56.33441    EA             0.000 VilaNova
 381948745  76.36834 -56.30287    EA             0.000 VilaNova
 381950094  76.68788 -59.05096    EW    AP Dor   0.059     GCVS
 381979901  77.60539 -59.53574    EA             0.000 VilaNova
 382028425  78.42484 -56.44134    EA             0.000 VilaNova
 382067804  79.47063 -54.10149    EA             0.000 VilaNova
 382069435  79.65654 -58.05327    EA             0.000 VilaNova
 382069441  79.67393 -58.07059    EA             0.000 VilaNova
 382188882  81.35298 -55.01990    EA             0.000 VilaNova
 382266319  82.84713 -58.20260    EW             0.000 VilaNova
 382308684 287.47115 -66.20024    EA             0.000 VilaNova
 382323697  29.43203 -11.51400    EA             0.000 VilaNova
 382391899  43.68806 -10.89806    EA             0.000 VilaNova
 382425148 350.06946 -44.06521    EW             0.000 VilaNova
 382474101  12.27429 -52.04653    EA             0.000 VilaNova
 382512330 117.51638 -60.66710    EW             0.000 VilaNova
 382517745 117.45211 -64.04238    EA             0.000 VilaNova
 383427491 195.49338 -87.66563    EA             0.000 VilaNova
 383722507 279.78234  41.94843    EW             0.000 VilaNova
 383858742 222.17974 -42.09690    EW             0.000 VilaNova
 384031569 135.63184 -56.88955    EA             0.000 VilaNova
 384534266 253.26300 -81.59461    EW             0.000 VilaNova
 384620517 286.89674  18.95556    EB    DL Sge   0.025     GCVS
 384654908  48.14809  59.91970    EA             0.000 VilaNova
 384742846 258.72807 -82.85525    EA             0.000 VilaNova
 384812248  48.52223  59.56347    EB             0.000 VilaNova
 385105755  50.91833  46.57662    EB             0.000 VilaNova
 385231167 167.07255 -15.96163    EA             0.000 VilaNova
 386166904 139.26564 -54.90125    EA             0.000 VilaNova
 386262459 127.40102 -16.00177    EA             0.000 VilaNova
 386431674 127.95761 -15.48330    EA             0.000 VilaNova
 386437695 128.07375 -14.42762    EA             0.000 VilaNova
 386956587 168.13760  23.50371    EW             0.000 VilaNova
 387107961 283.90913 -62.48066    EA             0.000 VilaNova
 387178621 140.41405 -55.90768    EA             0.000 VilaNova
 387259626 308.66992  66.44029    EA             0.000 VilaNova
 387261279 309.29075  70.18016    EA             0.000 VilaNova
 387356770 310.46599  67.55606    EA             0.000 VilaNova
 387463207  42.46788   8.93812    EW             0.000 VilaNova
 387513120  42.98035   8.41613    EW             0.000 VilaNova
 387513384  43.00709   9.51071    EW             0.000 VilaNova
 387544749  44.25195  10.31870    EA             0.000 VilaNova
 387562256 312.65250  67.70302    EA             0.000 VilaNova
 387586260  44.41258   7.17875    EW             0.000 VilaNova
 387834907 315.66907  70.08031    EA             0.000 VilaNova
 387901176 316.45114  67.81819    EA             0.000 VilaNova
 388086679 120.96725   6.32349    EA             0.000 VilaNova
 388129029  63.71087 -68.23609    EW             0.000 VilaNova
 388179896  51.89797 -72.84865    EW             0.000 VilaNova
 388196465 326.14248  54.21947    EB             0.000 VilaNova
 388245308 326.14374  54.36696    EW             0.000 VilaNova
 388431706 354.96445  78.68566    EA             0.000 VilaNova
 388431711 354.93439  78.69195    EA             0.000 VilaNova
 388436487 355.42860  81.05960    EA             0.000 VilaNova
 388529207 357.88247  83.61453    EA             0.000 VilaNova
 388602832   0.69392  80.28227    EB             0.000 VilaNova
 388705796 340.45653  56.27610    EW             0.000 VilaNova
 388843945 173.54146  11.02385    EA             0.000 VilaNova
 388940613 188.27188   4.52461    EW             0.000 VilaNova
 389070884 262.33527 -38.64564    EA             0.000 VilaNova
 389476160 312.97906 -40.78470    EA             0.000 VilaNova
 389510663 208.50920   8.60284    EA             0.000 VilaNova
 389658055 321.07189 -44.91758    EB             0.000 VilaNova
 389667572  86.76485 -70.15945    EA             0.000 VilaNova
 389669796  86.89946 -69.36653    EA             0.000 VilaNova
 389726435 329.65733 -45.74340    EB             0.000 VilaNova
 389728831 350.69570 -42.81076    EW             0.000 VilaNova
 389754101 351.41903 -42.89981    EA             0.000 VilaNova
 389754103 351.39894 -42.88990    EA             0.000 VilaNova
 389761749  23.15401  61.96990    EB             0.000 VilaNova
 389916225 275.77255  58.90356    EB             0.000 VilaNova
 390021728 277.79337  56.41748    EW             0.000 VilaNova
 390408482  43.06746  62.78265    EB             0.000 VilaNova
 390549095 160.60046 -60.48255    EB             0.000 VilaNova
 390554357 190.08011 -29.61511    EA             0.000 VilaNova
 390632932 191.25660   7.95141    EW             0.000 VilaNova
 390996644 287.06261 -31.34859    EA             0.000 VilaNova
 391643922 161.91201 -60.61786    EA             0.000 VilaNova
 391902612 106.56805 -76.83927    EA             0.000 VilaNova
 391906858 175.44603 -14.79294    EW             0.000 VilaNova
 391927558 107.49821 -72.13560    EB             0.000 VilaNova
 392068173 110.74778  34.42612    EA             0.000 VilaNova
 392113518 174.30298 -67.41116    EA             0.000 VilaNova
 392536805 280.31984  58.06376    EA             0.000 VilaNova
 392536812 280.46744  58.05647    EW             0.000 VilaNova
 392651143 288.76523  33.84005    EA    NV Lyr  25.628     GCVS
 392847757 158.75899   8.65046    EB    TX Leo   0.143     GCVS
 392963260 207.81503   4.08015    EA             0.000 VilaNova
 393145966 294.79851   5.39777    EB sigma Aql   0.050     GCVS
 393344055 130.68197 -45.55502    EA             0.000 VilaNova
 393414358  94.33645 -38.32327    EA             0.000 VilaNova
 393491149  67.59959 -59.46808    EB             0.000 VilaNova
 393636596 239.57671  17.26945    EA    AO Ser   0.009     GCVS
 393639812 199.71301   3.68763    EA             0.000 VilaNova
 393787548 260.76503  17.95018    EB V1057 Her   0.131     GCVS
 393803650  81.35899 -22.93748    EB             0.000 VilaNova
 393819751 187.75234  24.56717    EB             0.000 VilaNova
 393837491 158.01213 -20.22867    EA             0.000 VilaNova
 393871721 261.17321  13.89945    EW V2553 Oph   0.009     GCVS
 393894013 198.38900  47.79774    EB             0.000 VilaNova
 393943031 344.10807 -36.01390    EW             0.000 VilaNova
 393978805 329.11464 -55.10657    EW             0.000 VilaNova
 394006752 329.26670 -56.10054    EB             0.000 VilaNova
 394026889 262.07079  21.26562    EA V1061 Her   0.154     GCVS
 394179202 289.69832  38.40659    EA             0.000 VilaNova
 394179296 289.77479  38.36679    EB             0.000 VilaNova
 394230860  47.80784 -74.04435    EA             0.000 VilaNova
 394340319  39.36566 -79.82303    EA             0.000 VilaNova
 394452884 153.76219 -81.20403    EW             0.000 VilaNova
 394508465 200.71908 -72.14672    EA             0.000 VilaNova
 394585218 341.02498 -65.76530    EA             0.000 VilaNova
 394596952 348.75473 -63.57349    EW             0.000 VilaNova
 394657039  51.78202 -78.54984    EA             0.000 VilaNova
 394657952 158.68080 -77.96973    EA             0.000 VilaNova
 394699148  58.33330 -79.80978    EW             0.000 VilaNova
 394728064 160.46466 -79.78329    EA             0.000 VilaNova
 394881270 324.94363  48.53997    EB             0.000 VilaNova
 395182898 205.04804 -74.07916    EA    LX Mus   0.025     GCVS
 395260740 305.45785  12.40756    EA    BY Del   0.124     GCVS
 396004353 210.48105 -75.22602    EB             0.000 VilaNova
 396059992  37.43591  72.10104    EA             0.000 VilaNova
 396134795 357.09833  36.31119    EA             0.000 VilaNova
 396170777 298.87882 -71.26125    EA             0.000 VilaNova
 396201681 359.52496  67.60316    EA             0.000 VilaNova
 396215041 301.05543 -75.43929    EA             0.000 VilaNova
 396235258   2.27956  59.63756    EA             0.000 VilaNova
 396389720  42.55013  72.91434    EB  V793 Cas   0.026     GCVS
 396486931  25.34168  82.07336    EB             0.000 VilaNova
 396573191  39.62610  44.13165    EA             0.000 VilaNova
 396615018  39.89617  42.97213    EA             0.000 VilaNova
 396655059 214.77817 -77.09529    EA             0.000 VilaNova
 396713719  46.62161  75.99612    EA             0.000 VilaNova
 396720998  65.65532 -54.14718    EA             0.000 VilaNova
 396740648  97.74821  66.36068    EA             0.000 VilaNova
 396903513 267.61830 -53.61241    EA             0.000 VilaNova
 396954096  63.88962   1.76607    EW             0.000 VilaNova
 397048159  73.39515   5.61269    EA             0.000 VilaNova
 397100292  38.64196  84.10272    EA             0.000 VilaNova
 397177642 157.53661 -66.98465    EA  V655 Car   0.054     GCVS
 397184624 100.32951  82.26734    EB             0.000 VilaNova
 397412140 288.14356  16.84641    EA  V338 Sge   0.051     GCVS
 397597165 199.85944   8.72706    EA  V701 Vir   0.063     GCVS
 398221405 139.89104 -29.43577    EA             0.000 VilaNova
 398363472 161.17532 -70.09936    EA             0.000 VilaNova
 398673007  13.87351 -11.10969    EW             0.000 VilaNova
 398763011 180.18220 -57.97745    EA             0.000 VilaNova
 398850090 162.30866 -67.74730    EA             0.000 VilaNova
 399144800 163.19995 -67.38781    EA             0.000 VilaNova
 399253092 163.43515 -68.35099    EA             0.000 VilaNova
 399421408 163.93811 -68.22654    EB             0.000 VilaNova
 399423563 163.93367 -68.79089    EB             0.000 VilaNova
 399577123 342.49937 -23.27322    EW             0.000 VilaNova
 399587190  40.39563  47.35630    EW             0.000 VilaNova
 399664959  72.45535   6.15904    EA             0.000 VilaNova
 399737080  25.96668  79.30021    EA             0.000 VilaNova
 399788405 278.16330  57.64831    EB             0.000 VilaNova
